startDate,endDate,state,calendarYear,cumulativeInState,nationality,totalByNationality,destinationCity,yearlyNumberByCity,cumulativeAgain
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Belarus,0,Thiensville,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Belarus,0,Thiensville,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Belarus,0,Thiensville,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Belarus,2,Thiensville,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Belarus,0,Thiensville,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Belarus,0,Thiensville,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Belarus,0,Thiensville,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Belarus,0,Thiensville,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bhutan,0,Fitchburg,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bhutan,0,Fitchburg,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bhutan,0,Fitchburg,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bhutan,0,Fitchburg,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bhutan,0,Fitchburg,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bhutan,0,Fitchburg,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bhutan,0,Fitchburg,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bhutan,16,Fitchburg,5,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bhutan,83,Fitchburg,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bhutan,93,Fitchburg,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bhutan,75,Fitchburg,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bhutan,36,Fitchburg,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bhutan,26,Fitchburg,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bhutan,27,Fitchburg,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bhutan,28,Fitchburg,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bhutan,3,Fitchburg,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bhutan,0,Fitchburg,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bhutan,0,Fitchburg,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bhutan,0,Madison,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bhutan,0,Madison,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bhutan,0,Madison,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bhutan,0,Madison,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bhutan,0,Madison,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bhutan,0,Madison,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bhutan,0,Madison,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bhutan,16,Madison,11,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bhutan,83,Madison,78,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bhutan,93,Madison,75,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bhutan,75,Madison,60,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bhutan,36,Madison,33,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bhutan,26,Madison,26,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bhutan,27,Madison,27,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bhutan,28,Madison,25,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bhutan,3,Madison,3,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bhutan,0,Madison,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bhutan,0,Madison,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bhutan,0,Milwaukee,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bhutan,0,Milwaukee,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bhutan,0,Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bhutan,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bhutan,0,Milwaukee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bhutan,0,Milwaukee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bhutan,0,Milwaukee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bhutan,16,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bhutan,83,Milwaukee,5,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bhutan,93,Milwaukee,18,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bhutan,75,Milwaukee,15,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bhutan,36,Milwaukee,3,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bhutan,26,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bhutan,27,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bhutan,28,Milwaukee,3,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bhutan,3,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bhutan,0,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bhutan,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Appleton,4,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Appleton,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Appleton,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Appleton,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Appleton,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Appleton,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Appleton,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Appleton,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Appleton,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Appleton,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Appleton,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Appleton,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Appleton,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Appleton,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Appleton,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Appleton,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Appleton,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Appleton,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Fond Du Lac,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Fond Du Lac,1,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Fond Du Lac,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Fond Du Lac,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Fond Du Lac,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Fond Du Lac,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Fond Du Lac,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Fond Du Lac,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Fond Du Lac,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Fond Du Lac,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Fond Du Lac,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Fond Du Lac,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Fond Du Lac,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Fond Du Lac,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Fond Du Lac,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Fond Du Lac,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Fond Du Lac,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Fond Du Lac,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Greendale,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Greendale,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Greendale,3,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Greendale,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Greendale,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Greendale,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Greendale,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Greendale,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Greendale,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Greendale,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Greendale,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Greendale,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Greendale,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Greendale,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Greendale,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Greendale,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Greendale,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Greendale,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Hartford,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Hartford,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Hartford,5,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Hartford,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Hartford,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Hartford,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Hartford,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Hartford,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Hartford,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Hartford,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Hartford,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Hartford,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Hartford,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Hartford,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Hartford,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Hartford,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Hartford,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Hartford,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Milwaukee,13,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Milwaukee,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Milwaukee,4,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Milwaukee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Milwaukee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Milwaukee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Milwaukee,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Milwaukee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Milwaukee,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Milwaukee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Neenah,7,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Neenah,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Neenah,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Neenah,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Neenah,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Neenah,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Neenah,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Neenah,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Neenah,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Neenah,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Neenah,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Neenah,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Neenah,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Neenah,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Neenah,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Neenah,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Neenah,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Neenah,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Oshkosh,11,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Oshkosh,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Oshkosh,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Oshkosh,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Oshkosh,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Oshkosh,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Oshkosh,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Oshkosh,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Oshkosh,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Oshkosh,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Oshkosh,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Oshkosh,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Oshkosh,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Oshkosh,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Oshkosh,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Oshkosh,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Oshkosh,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Oshkosh,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Bosnia and Herzegovina,39,Waukesha,4,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Bosnia and Herzegovina,1,Waukesha,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Bosnia and Herzegovina,12,Waukesha,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Bosnia and Herzegovina,0,Waukesha,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Bosnia and Herzegovina,0,Waukesha,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Bosnia and Herzegovina,0,Waukesha,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Bosnia and Herzegovina,0,Waukesha,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Bosnia and Herzegovina,0,Waukesha,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Bosnia and Herzegovina,0,Waukesha,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Bosnia and Herzegovina,0,Waukesha,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Bosnia and Herzegovina,0,Waukesha,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Bosnia and Herzegovina,0,Waukesha,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Bosnia and Herzegovina,0,Waukesha,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Bosnia and Herzegovina,0,Waukesha,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Bosnia and Herzegovina,0,Waukesha,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Bosnia and Herzegovina,0,Waukesha,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Bosnia and Herzegovina,0,Waukesha,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Bosnia and Herzegovina,0,Waukesha,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Burma,4,Appleton,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Burma,0,Appleton,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Burma,9,Appleton,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Burma,13,Appleton,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Burma,53,Appleton,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Burma,220,Appleton,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Burma,359,Appleton,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Burma,368,Appleton,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Burma,383,Appleton,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Burma,408,Appleton,1,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Burma,435,Appleton,1,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Burma,475,Appleton,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Burma,685,Appleton,4,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Burma,893,Appleton,2,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Burma,979,Appleton,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Burma,319,Appleton,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Burma,298,Appleton,3,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Burma,201,Appleton,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Burma,4,Burlington,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Burma,0,Burlington,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Burma,9,Burlington,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Burma,13,Burlington,3,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Burma,53,Burlington,4,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Burma,220,Burlington,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Burma,359,Burlington,6,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Burma,368,Burlington,14,629
